Indice,Voltagem
1502,3.95894
1503,4.93646
1504,2.93255
1505,2.00391
1506,3.56794
1507,4.74096
1508,3.12805
1509,1.80841
1510,3.37243
1511,4.83871
1512,3.86119
1513,1.85728
1514,2.63930
1515,4.44770
1516,4.69208
1517,2.78592
1518,2.10166
1519,4.15445
1520,4.59433
1521,2.93255
1522,1.85728
1523,3.32356
1524,4.88759
1525,2.73705
1526,1.85728
1527,3.32356
1528,4.78983
1529,3.56794
1530,1.95503
1531,2.78592
1532,4.44770
1533,4.54545
1534,2.49267
1535,2.10166
1536,4.44770
1537,4.54545
1538,2.44379
1539,2.24829
1540,4.44770
1541,4.05670
1542,2.34604
1543,2.05279
1544,3.86119
1545,4.88759
1546,3.17693
1547,1.80841
1548,2.98143
1549,4.83871
1550,3.51906
1551,1.90616
1552,2.63930
1553,4.49658
1554,4.74096
1555,2.59042
1556,2.00391
1557,4.30108
1558,4.78983
1559,3.07918
1560,1.85728
1561,3.37243
1562,4.98534
1563,3.86119
1564,1.85728
1565,3.86119
1566,4.74096
1567,2.59042
1568,1.90616
1569,3.66569
1570,4.88759
1571,3.51906
1572,2.00391
1573,2.93255
1574,4.98534
1575,4.00782
1576,1.95503
1577,3.07918
1578,4.74096
1579,4.25220
1580,2.19941
1581,2.49267
1582,4.69208
1583,4.59433
1584,2.59042
1585,1.95503
1586,3.71457
1587,4.83871
1588,3.32356
1589,1.85728
1590,3.17693
1591,4.88759
1592,4.20332
1593,2.24829
1594,2.15054
1595,4.59433
1596,4.59433
1597,2.54154
1598,2.15054
1599,4.39883
1600,4.49658
1601,2.63930
1602,2.00391
1603,4.05670
1604,4.88759
1605,2.78592
1606,2.00391
1607,3.61681
1608,4.88759
1609,3.56794
1610,1.95503
1611,2.44379
1612,4.64321
1613,4.34995
1614,2.05279
1615,2.98143
1616,5.03421
1617,3.51906
1618,1.85728
1619,3.61681
1620,4.93646
1621,3.42131
1622,1.90616
1623,3.66569
1624,5.03421
1625,3.95894
1626,1.95503
1627,2.93255
1628,4.74096
1629,4.25220
1630,2.15054
1631,2.24829
1632,4.00782
1633,5.03421
1634,3.27468
1635,1.95503
1636,3.61681
1637,5.03421
1638,4.10557
1639,2.00391
1640,2.39492
1641,4.44770
1642,4.83871
1643,2.93255
1644,1.95503
1645,3.81232
1646,5.08309
1647,3.27468
1648,1.90616
1649,3.27468
1650,4.93646
1651,4.00782
1652,1.90616
1653,2.15054
1654,4.20332
1655,4.98534
1656,2.19941
1657,2.59042
1658,4.34995
1659,4.98534
1660,2.68817
1661,1.95503
1662,3.86119
1663,4.93646
1664,2.93255
1665,1.95503
1666,3.37243
1667,5.13196
1668,3.66569
1669,1.90616
1670,3.03030
1671,4.98534
1672,3.27468
1673,1.90616
1674,3.51906
1675,5.08309
1676,4.10557
1677,2.24829
1678,2.39492
1679,4.05670
1680,4.83871
1681,2.68817
1682,1.95503
1683,3.76344
1684,5.03421
1685,3.27468
1686,1.95503
1687,3.42131
1688,5.08309
1689,4.00782
1690,2.05279
1691,2.39492
1692,4.34995
1693,4.88759
1694,2.88368
1695,2.10166
1696,4.25220
1697,5.08309
1698,2.68817
1699,2.10166
1700,4.30108
1701,5.08309
1702,2.93255
1703,2.05279
1704,4.05670
1705,5.03421
1706,3.22581
1707,1.95503
1708,3.61681
1709,5.13196
1710,4.00782
1711,1.95503
1712,2.78592
1713,4.78983
1714,4.54545
1715,2.39492
1716,2.34604
1717,4.10557
1718,5.18084
1719,3.22581
1720,2.10166
1721,4.10557
1722,5.08309
1723,3.42131
1724,1.90616
1725,3.37243
1726,5.13196
1727,3.86119
1728,2.00391
1729,3.42131
1730,5.13196
1731,3.61681
1732,1.95503
1733,3.17693
1734,5.03421
1735,3.76344
1736,1.95503
1737,2.83480
1738,4.98534
1739,4.39883
1740,2.24829
1741,2.78592
1742,4.74096
1743,4.69208
1744,2.44379
1745,2.19941
1746,4.59433
1747,4.83871
1748,2.68817
1749,2.10166
1750,4.05670
1751,5.18084
1752,3.32356
1753,1.90616
1754,3.76344
1755,5.03421
1756,3.32356
1757,1.95503
1758,3.71457
1759,5.22972
1760,3.51906
1761,2.00391
1762,3.37243
1763,5.18084
1764,4.49658
1765,2.54154
1766,2.10166
1767,4.05670
1768,4.98534
1769,2.68817
1770,2.05279
1771,3.66569
1772,5.22972
1773,4.20332
1774,2.10166
1775,2.93255
1776,4.88759
1777,4.88759
1778,2.54154
1779,2.34604
1780,4.74096
1781,4.64321
1782,2.19941
1783,2.68817
1784,4.93646
1785,4.88759
1786,2.68817
1787,2.05279
1788,3.95894
1789,5.08309
1790,3.32356
1791,2.00391
1792,3.66569
1793,5.27859
1794,3.61681
1795,2.00391
1796,4.15445
1797,4.98534
1798,3.32356
1799,1.95503
1800,2.59042
1801,4.83871
1802,4.93646
1803,3.27468
1804,2.05279
1805,4.10557
1806,5.22972
1807,3.12805
1808,2.05279
1809,4.05670
1810,5.08309
1811,3.22581
1812,2.00391
1813,3.81232
1814,5.27859
1815,3.66569
1816,1.95503
1817,3.17693
1818,5.18084
1819,4.00782
1820,2.68817
1821,2.24829
1822,4.69208
1823,4.74096
1824,2.78592
1825,2.05279
1826,4.00782
1827,5.27859
1828,4.69208
1829,2.39492
1830,2.54154
1831,4.88759
1832,4.44770
1833,2.19941
1834,2.34604
1835,4.69208
1836,4.93646
1837,2.54154
1838,2.34604
1839,4.64321
1840,5.13196
1841,3.91007
1842,1.95503
1843,3.32356
1844,5.13196
1845,3.22581
1846,2.00391
1847,3.32356
1848,5.27859
1849,4.20332
1850,2.63930
1851,2.05279
1852,3.91007
1853,5.27859
1854,3.27468
1855,2.05279
1856,4.05670
1857,5.27859
1858,3.76344
1859,2.00391
1860,3.81232
1861,5.27859
1862,3.47019
1863,1.95503
1864,3.81232
1865,5.18084
